Data,surface_temperature-NE,surface_temperature-N,surface_temperature-C.O.,surface_temperature-SE,surface_temperature-S
2004-12,300.86713,300.11392,300.27603,297.0069,298.62494
2005-01,299.8902,299.8586,299.0993,296.76428,297.78256
2005-02,299.73822,299.72824,299.1526,297.72565,298.01004
2005-03,299.04858,299.13855,298.2062,297.27386,296.2336
2005-04,299.3066,299.31244,299.14877,297.00974,294.55502
2005-05,299.107,298.65387,296.13882,295.00482,290.85657
2005-06,298.29883,298.31152,294.259,292.84546,289.9385
2005-07,297.9431,298.39746,293.36804,291.94244,286.89716
2005-08,298.3565,299.59302,297.25085,294.44028,290.043
2005-09,301.5822,300.5249,300.75946,295.9505,292.3909
2005-10,301.78693,300.80103,300.85092,296.0617,294.3463
2005-11,301.36517,299.53235,300.0874,296.21686,296.09268
2005-12,299.45975,298.99124,299.09955,298.15616,297.22943
2006-01,300.13123,299.02493,299.55136,297.75775,298.99274
2006-02,299.8807,299.1098,298.58463,297.46863,298.30704
2006-03,299.6911,299.33887,299.29584,297.66,295.91302
2006-04,298.1989,298.52893,297.55716,296.19736,292.9123
2006-05,298.11255,298.197,294.9557,293.90082,288.9936
2006-06,297.7182,297.85312,293.42645,292.40588,289.13385
2006-07,297.25967,298.01184,294.101,292.07996,288.52658
2006-08,297.96686,299.38757,297.61685,294.5334,290.3612
2006-09,299.8048,301.40564,302.24414,296.36572,292.06577
2006-10,302.31458,300.89392,302.3414,295.73087,293.74857
2006-11,300.23816,299.28104,299.41718,295.66895,295.71573
2006-12,299.07654,298.98584,299.84515,298.0525,298.95956
2007-01,299.2068,298.65533,298.79953,298.39496,299.00784
2007-02,299.12427,298.82794,297.91925,297.79578,300.51547
2007-03,299.49316,299.0727,299.2569,298.28226,296.85913
2007-04,298.54037,298.69913,298.68225,296.44458,294.40115
2007-05,298.20325,298.115,295.13782,293.81616,290.46182
2007-06,297.63565,297.58032,293.9929,292.18646,288.27438
2007-07,297.56744,298.38843,295.0018,293.33807,288.9564
2007-08,298.11395,299.28168,297.3771,294.76465,290.40433
2007-09,301.27823,300.5832,299.6206,295.84454,291.87094
2007-10,303.16754,300.7951,300.61032,296.48706,293.39978
2007-11,301.12885,299.9146,300.2691,296.21753,296.08606
2007-12,301.15497,300.0772,300.177,298.01773,297.89343
2008-01,299.38953,299.82288,299.3613,297.44778,297.85236
2008-02,299.9301,299.784,299.1518,298.10797,298.3624
2008-03,300.2951,299.97162,299.3075,298.0344,295.95334
2008-04,299.89612,299.6604,298.02756,296.9754,293.38004
2008-05,299.77588,299.68872,295.7455,294.90332,289.32822
2008-06,299.38745,299.7082,293.87363,292.6054,287.49228
2008-07,299.06238,299.90433,294.175,292.61462,288.0608
2008-08,301.3883,301.82935,297.26147,294.4034,287.28226
2008-09,305.3459,304.48035,302.44467,295.71906,290.59543
2008-10,303.89874,301.8103,300.6277,296.59705,292.7813
2008-11,304.51306,302.24127,303.43115,297.96857,297.17694
2008-12,300.747,301.53104,301.9401,298.65897,298.1557
2009-01,300.72885,301.58163,301.03134,299.1408,299.10968
2009-02,301.48212,301.44885,300.98578,299.21655,297.94614
2009-03,301.46692,301.00287,300.25812,299.29987,297.95807
2009-04,301.4713,300.79828,300.37845,298.615,295.21057
2009-05,301.16522,300.07892,297.58862,295.93735,291.55573
2009-06,300.6206,299.94897,294.59888,293.47888,288.04608
2009-07,299.83008,300.04007,294.87714,293.33527,288.5526
2009-08,300.56522,301.45135,298.27792,295.6297,290.41354
2009-09,302.493,301.11975,300.87604,295.93692,291.8482
2009-10,303.48874,300.52325,301.8262,296.885,293.97134
2009-11,301.01056,299.54242,299.3126,296.44928,296.0892
2009-12,299.6177,299.20203,298.6899,297.17133,296.917
2010-01,300.2924,298.8468,299.66962,298.80914,298.34738
2010-02,300.1457,298.715,299.44128,298.3561,296.96243
2010-03,299.2489,298.7079,298.4304,297.68994,295.8983
2010-04,298.6674,298.64246,297.67093,296.03452,293.84146
2010-05,298.29742,298.07144,295.21582,294.02908,290.99908
2010-06,297.74585,297.61942,293.57114,292.49396,289.26056
2010-07,297.67615,298.46307,295.07227,293.72064,289.12006
2010-08,299.64972,299.10315,297.29425,294.91333,288.25415
2010-09,301.70233,299.9521,300.5318,295.69104,291.41812
2010-10,303.98462,300.03998,300.74023,297.2637,293.93417
2010-11,298.47305,298.83923,299.34045,296.34924,296.18527
2010-12,298.922,298.65387,298.6241,297.33887,298.53033
2011-01,299.02792,299.1078,298.34485,297.31744,298.98395
2011-02,299.08707,299.27478,297.3071,295.6772,296.96616
2011-03,297.95325,298.85876,298.73016,297.2776,296.452
2011-04,298.526,298.80597,297.36612,296.02832,293.33066
2011-05,298.35986,298.09387,294.49756,293.57684,289.84445
2011-06,297.4791,297.88428,293.0279,292.09763,288.41144
2011-07,297.6043,298.4262,293.92508,292.63034,288.4983
2011-08,297.75,299.54852,297.90308,295.00665,290.5376
2011-09,300.15494,300.9308,299.30444,295.4544,292.40082
2011-10,305.011,300.62726,301.8972,297.17773,294.51282
2011-11,300.4226,299.29187,299.6526,296.54297,296.67712
2011-12,299.15363,298.9523,298.41748,296.90762,298.53583
2012-01,299.60297,299.0094,299.70425,297.9451,298.41348
2012-02,298.6656,299.34882,299.42938,296.68542,298.78857
2012-03,298.4696,299.08563,300.34552,297.11285,296.63727
2012-04,298.7166,299.1317,298.6697,296.00336,294.07013
2012-05,298.5633,298.72943,295.4406,294.0346,290.16782
2012-06,298.11676,298.74054,295.51825,293.97552,290.74203
2012-07,297.69824,298.6785,295.2184,293.7633,289.11987
2012-08,298.2821,300.0589,298.99304,295.55487,292.12445
2012-09,302.66974,302.00345,302.53555,296.4991,292.1778
2012-10,303.6816,301.476,302.26578,296.21838,293.97244
2012-11,301.22174,300.4264,301.9982,297.16772,296.99734
2012-12,299.9428,300.49274,301.4987,298.21436,297.84464
2013-01,300.19424,300.2968,301.9092,300.18732,301.75815
2013-02,300.62292,300.71793,301.3916,300.12643,299.95398
2013-03,300.66846,300.44983,300.361,299.1491,297.99988
2013-04,300.48694,300.27197,299.02246,297.81482,293.7684
2013-05,300.23602,299.82,296.63705,295.09897,291.4227
2013-06,300.7021,300.13684,295.58817,294.66837,287.29156
2013-07,300.64062,301.0763,297.58173,295.78317,288.98352
2013-08,302.56586,302.75433,298.64856,296.11392,287.46753
2013-09,307.35608,304.9399,301.24084,296.17258,289.85944
2013-10,308.00757,303.93378,302.3647,296.27948,293.17264
2013-11,303.0419,302.51422,302.2832,297.63184,296.59256
2013-12,300.30023,300.90533,301.63617,298.0352,298.29047
2014-01,300.9713,301.20462,300.58203,299.29123,299.31277
2014-02,300.40564,301.32532,300.67957,299.08368,299.22284
2014-03,300.40787,301.47217,301.575,298.8916,298.41812
2014-04,300.27475,300.6767,299.34454,297.33386,294.70425
2014-05,299.8549,300.02155,297.37943,295.83035,292.6129
2014-06,299.54974,299.60437,294.50635,293.4258,287.40344
2014-07,298.55914,299.5401,295.02045,294.08154,289.0394
2014-08,299.55328,301.33386,299.25818,295.91577,291.21832
2014-09,301.13254,301.72842,301.02606,296.32947,292.95514
2014-10,301.29614,299.93555,300.232,296.15955,293.6115
2014-11,301.0879,299.60922,301.59308,297.34247,296.01477
2014-12,299.8498,299.17255,299.7366,297.27374,297.5026
